prodcode,productname,ingredient,bnftext,routeofadministration,dmdcode,therapyevents,bnfchapter,emo,top_cs,tcal,oral_cs,aza,metho,cic,myco,potency,injection,new202007
37789,miconazole with hydrocortisone 2% with 1% cream,hydrocortisone acetate/miconazole nitrate,"mild topical corticosteroids/antifungal preparations (topical, for skin conditions)",topical,2.10735001000e+17,12,13040200/13100200,,1,,,,,,,mild,,
1677,miconazole with hydrocortisone 2% with 1% cream,hydrocortisone acetate/miconazole nitrate,"mild topical corticosteroids/antifungal preparations (topical, for skin conditions)",topical,1.26735001000e+17,617159,13040200/13100200,,1,,,,,,,mild,,
7826,hydrocortisone with nystatin and chlorhexidine cream,hydrocortisone/nystatin/chlorhexidine hydrochloride,"mild topical corticosteroids/antifungal preparations (topical, for skin conditions)",topical,1.17395001000e+17,5228,13040200/13100200,,1,,,,,,,mild,,
8092,hydrocortisone and coal tar cream,hydrocortisone/coal tar solution,mild topical corticosteroids/preparations for eczema,topical,1.70785001000e+17,247,13040200/13050100,,1,,,,,,,mild,,
1362,tarcortin cream (stafford-miller ltd),hydrocortisone/coal tar solution,mild topical corticosteroids/preparations for eczema,topical,1.05095001000e+17,14045,13040200/13050100,,1,,,,,,,mild,,
7982,carbo-cort cream (lagap),hydrocortisone/coal tar solution,mild topical corticosteroids/preparations for eczema,topical,8.21150010000e+16,863,13040200/13050100,,1,,,,,,,mild,,
8006,coal tar with hydrocortisone cream,hydrocortisone/coal tar solution,mild topical corticosteroids/preparations for eczema,topical,1.62865001000e+17,311,13040200/13050100,,1,,,,,,,mild,,
18222,coal tar with hydrocortisone ointment,zinc oxide/hydrocortisone/coal tar solution strong,mild topical corticosteroids/preparations for eczema,topical,1.62875001000e+17,178,13040200/13050100,,1,,,,,,,mild,,
11527,coal tar with allantoin with hydrocortisone cream,allantoin/hydrocortisone/coal tar,mild topical corticosteroids/preparations for psoriasis,topical,1.05335001000e+17,6384,13040200/13050200,,1,,,,,,,mild,,
22807,fluocortolone 0.1% cream,fluocortolone pivalate/fluocortolone caproate,moderate topical corticosteroids,topical,1.06675001000e+17,120,13040300,,1,,,,,,,moderate,,
3849,haelan 0.0125% cream (typharm ltd),fludroxycortide,moderate topical corticosteroids,cutaneous,3675411000001109,30340,13040300,,1,,,,,,,moderate,,
5272,haelan 4micrograms/square cm tape 7.5cm (typharm ltd),fludroxycortide,moderate topical corticosteroids,cutaneous,4736811000001108,64918,13040300,,1,,,,,,,moderate,,
24849,fludroxycortide 0.05% ointment,fludroxycortide,moderate topical corticosteroids,topical,1.06415001000e+17,13,13040300,,1,,,,,,,moderate,,
61533,clobetasone 0.05% ointment (a a h pharmaceuticals ltd),clobetasone butyrate,moderate topical corticosteroids,cutaneous,2.27850110000e+16,1,13040300,,1,,,,,,,moderate,,
65982,eumovate 0.05% ointment (waymade healthcare plc),clobetasone butyrate,moderate topical corticosteroids,cutaneous,1.38413110000e+16,29,13040300,,1,,,,,,,moderate,,
52789,eumovate 0.05% cream (waymade healthcare plc),clobetasone butyrate,moderate topical corticosteroids,cutaneous,1.62010110000e+16,13,13040300,,1,,,,,,,moderate,,
18393,fluocortolone 0.25% / fluocortolone hexanoate 0.25% ointment,fluocortolone/fluocortolone hexanoate,moderate topical corticosteroids,cutaneous,4435311000001100,299,13040300,,1,,,,,,,moderate,,
18691,haelan -x 0.05% ointment (dista products ltd),fludroxycortide,moderate topical corticosteroids,topical,1.36550010000e+16,30,13040300,,1,,,,,,,moderate,,
72180,eumovate 0.05% ointment (lexon (uk) ltd),clobetasone butyrate,moderate topical corticosteroids,cutaneous,1.80568110000e+16,6,13040300,,1,,,,,,,moderate,,
6841,urea with hydrocortisone and lactic acid cream,lactic acid/urea/hydrocortisone,moderate topical corticosteroids,topical,1.49525001000e+17,5346,13040300,1,1,,,,,,,moderate,,
4562,modrasone 0.05%w/w ointment (dominion pharma),alclometasone dipropionate,moderate topical corticosteroids,cutaneous,7.49950010000e+16,13725,13040300,,1,,,,,,,moderate,,
6499,modrasone 0.05% ointment (teva uk ltd),alclometasone dipropionate,moderate topical corticosteroids,cutaneous,2895311000001106,7742,13040300,,1,,,,,,,moderate,,
22913,hydrocortisone with urea and lactic acid cream,lactic acid/urea/hydrocortisone,moderate topical corticosteroids,topical,1.17505001000e+17,63,13040300,1,1,,,,,,,moderate,,
10824,ultralanum plain cream (meadow laboratories ltd),fluocortolone hexanoate/fluocortolone pivalate,moderate topical corticosteroids,cutaneous,3764811000001109,7235,13040300,,1,,,,,,,moderate,,
6194,modrasone 0.05% cream (teva uk ltd),alclometasone dipropionate,moderate topical corticosteroids,cutaneous,2894811000001103,20102,13040300,,1,,,,,,,moderate,,
10479,sential hc cream (galderma (uk) ltd),urea/hydrocortisone,moderate topical corticosteroids,topical,1.16845001000e+17,290,13040300,1,1,,,,,,,moderate,,
12351,fludroxycortide 0.05% cream,fludroxycortide,moderate topical corticosteroids,topical,1.06385001000e+17,65,13040300,,1,,,,,,,moderate,,
60836,betamethasone valerate 0.025% ointment (a a h pharmaceuticals ltd),betamethasone valerate,moderate topical corticosteroids,cutaneous,2.24341110000e+16,2,13040300,,1,,,,,,,moderate,,
21448,haelan -x 0.05% cream (dista products ltd),fludroxycortide,moderate topical corticosteroids,topical,1.36450010000e+16,37,13040300,,1,,,,,,,moderate,,
61772,betamethasone valerate 0.025% cream (a a h pharmaceuticals ltd),betamethasone valerate,moderate topical corticosteroids,cutaneous,2.24339110000e+16,5,13040300,,1,,,,,,,moderate,,
4486,ultralanum plain ointment (meadow laboratories ltd),fluocortolone/fluocortolone hexanoate,moderate topical corticosteroids,cutaneous,4418311000001102,6102,13040300,,1,,,,,,,moderate,,
3124,fludroxycortide 0.0125% cream,fludroxycortide,moderate topical corticosteroids,cutaneous,331976000,5938,13040300,,1,,,,,,,moderate,,
3592,ultradil plain cream (schering health care ltd),fluocortolone pivalate/fluocortolone caproate,moderate topical corticosteroids,topical,3.89650010000e+16,4584,13040300,,1,,,,,,,moderate,,
72489,eumovate 0.05% cream (dowelhurst ltd),clobetasone butyrate,moderate topical corticosteroids,cutaneous,5542211000001100,2714,13040300,,1,,,,,,,moderate,,
8319,fludroxycortide 0.0125% ointment,fludroxycortide,moderate topical corticosteroids,cutaneous,331977009,2673,13040300,,1,,,,,,,moderate,,
36530,ultralanum ointment (schering health care ltd),fluocortolone/fluocortolone hexanoate,moderate topical corticosteroids,cutaneous,3.29450010000e+16,21,13040300,,1,,,,,,,moderate,,
8567,alclometasone 0.05% ointment,alclometasone dipropionate,moderate topical corticosteroids,cutaneous,331778006,8751,13040300,,1,,,,,,,moderate,,
3589,ultradil plain ointment (schering health care ltd),fluocortolone/fluocortolone caproate,moderate topical corticosteroids,topical,3.89550010000e+16,1158,13040300,,1,,,,,,,moderate,,
3507,modrasone 0.05%w/w cream (dominion pharma),alclometasone dipropionate,moderate topical corticosteroids,cutaneous,7.49550010000e+16,23667,13040300,,1,,,,,,,moderate,,
3662,haelan 0.0125% ointment (typharm ltd),fludroxycortide,moderate topical corticosteroids,cutaneous,3825111000001109,9496,13040300,,1,,,,,,,moderate,,
1881,trimovate ointment (glaxo laboratories ltd),nystatin/oxytetracycline calcium/clobetasone butyrate,moderate topical corticosteroids/antibacterial preparations also used systemically (for skin conditions),topical,3.23750010000e+16,12519,13040300/13100102,,1,,,,,,,moderate,,
4656,clobetasone butyrate with oxytetracycline and nystatin cream,nystatin/oxytetracycline calcium/clobetasone butyrate,moderate topical corticosteroids/antibacterial preparations also used systemically (for skin conditions),topical,1.75335001000e+17,45876,13040300/13100102,,1,,,,,,,moderate,,
8269,haelan -c ointment (dista products ltd),clioquinol/fludroxycortide,moderate topical corticosteroids/antibacterial preparations only used topically,topical,1.36150010000e+16,1089,13040300/13100101,,1,,,,,,,moderate,,
18322,fludroxycortide with clioquinol ointment,clioquinol/fludroxycortide,moderate topical corticosteroids/antibacterial preparations only used topically,topical,1.06455001000e+17,91,13040300/13100101,,1,,,,,,,moderate,,
7607,haelan -c cream (dista products ltd),clioquinol/fludroxycortide,moderate topical corticosteroids/antibacterial preparations only used topically,topical,1.36050010000e+16,2345,13040300/13100101,,1,,,,,,,moderate,,
7723,fludroxycortide with clioquinol cream,clioquinol/fludroxycortide,moderate topical corticosteroids/antibacterial preparations only used topically,topical,1.06445001000e+17,358,13040300/13100101,,1,,,,,,,moderate,,
4604,stiedex lpn 0.05% cream (stiefel laboratories (uk) ltd),neomycin/desoximetasone,moderate topical corticosteroids/antibacterial preparations only used topically,topical,1.09185001000e+17,1406,13040300/13100101,,1,,,,,,,moderate,,
47359,clioquinol with fludroxycortide cream,clioquinol/fludroxycortide,moderate topical corticosteroids/antibacterial preparations only used topically,topical,1.02715001000e+17,3,13040300/13100101,,1,,,,,,,moderate,,
18300,ledercort cream (wyeth pharmaceuticals),triamcinolone acetonide,potent topical corticosteroids,topical,1.65950010000e+16,249,13040400,,1,,,,,,,potent,,
36867,betamethasone valerate 0.1% ointment in white soft paraffin ointment 10%,betamethasone valerate,potent topical corticosteroids,topical,2.39305001000e+17,91,13040400,1,1,,,,,,,potent,,
2550,metosyn fapg cream (gp pharma),fluocinonide,potent topical corticosteroids,cutaneous,5.42550010000e+16,29334,13040400,,1,,,,,,,potent,,
63618,elocon 0.1% cream (waymade healthcare plc),mometasone furoate,potent topical corticosteroids,cutaneous,5264111000001100,536,13040400,,1,,,,,,,potent,,
67336,elocon 0.1% scalp lotion (waymade healthcare plc),mometasone furoate,potent topical corticosteroids,cutaneous,5490711000001107,6,13040400,,1,,,,,,,potent,,
6385,hydrocortisone butyrate 0.1% scalp lotion,,potent topical corticosteroids,,3.60568110000e+16,14636,13040400,,1,,,,,,,potent,,
28295,diprosone duopack cream (manufacturer unknown),betamethasone dipropionate,potent topical corticosteroids,topical,1.52875001000e+17,33,13040400,,1,,,,,,,potent,,
17100,budesonide 0.025% cream,budesonide,potent topical corticosteroids,topical,1.62685001000e+17,86,13040400,,1,,,,,,,potent,,
12074,ledercort ointment (wyeth pharmaceuticals),triamcinolone acetonide,potent topical corticosteroids,topical,1.66050010000e+16,159,13040400,,1,,,,,,,potent,,
78456,tridesilon 0.05% ointment (lagap),desonide,potent topical corticosteroids,,1.09095001000e+17,3,13040400,,1,,,,,,,potent,,
28424,betamethasone 0.10% cream (futuna ltd),betamethasone valerate,potent topical corticosteroids,cutaneous,1.04825001000e+17,1130,13040400,,1,,,,,,,potent,,
75665,betesil 2.25mg medicated plasters (derma uk ltd),betamethasone valerate,potent topical corticosteroids,cutaneous,3.64649110000e+16,133,13040400,,1,,,,,,,potent,,
34117,temetex ointment (roche products ltd),diflucortolone valerate,potent topical corticosteroids,cutaneous,3.08250010000e+16,11,13040400,,1,,,,,,,potent,,
34161,fluocinolone acetonide 0.02% cream,fluocinolone acetonide,potent topical corticosteroids,topical,1.62845001000e+17,2,13040400,,1,,,,,,,potent,,
12366,fluocinolone acetonide 0.1%w/w cream,fluocinolone acetonide,potent topical corticosteroids,topical,1.62825001000e+17,204,13040400,,1,,,,,,,potent,,
3510,adcortyl 0.10% ointment (e r squibb and sons ltd),triamcinolone acetonide,potent topical corticosteroids,topical,3.90250010000e+16,1237,13040400,,1,,,,,,,potent,,
3862,adcortyl 0.10% cream (e r squibb and sons ltd),triamcinolone acetonide,potent topical corticosteroids,topical,3.90150010000e+16,3424,13040400,,1,,,,,,,potent,,
29439,budesonide 0.025% ointment,budesonide,potent topical corticosteroids,topical,1.62695001000e+17,38,13040400,,1,,,,,,,potent,,
49522,betnovate 0.1% scalp application (waymade healthcare plc),betamethasone valerate,potent topical corticosteroids,cutaneous,5260911000001107,278,13040400,,1,,,,,,,potent,,
2461,synalar ointment (gp pharma),fluocinolone acetonide,potent topical corticosteroids,cutaneous,8.14050010000e+16,58041,13040400,,1,,,,,,,potent,,
5096,betamethasone dipropionate 0.05% / salicylic acid 2% scalp application,,potent topical corticosteroids,,3.59107110000e+16,29500,13040400,,1,,,,,,,potent,,
16654,preferid 0.025% ointment (yamanouchi pharma ltd),budesonide,potent topical corticosteroids,topical,1.62565001000e+17,764,13040400,,1,,,,,,,potent,,
3312,propaderm 0.025% cream (glaxosmithkline uk ltd),beclometasone dipropionate,potent topical corticosteroids,cutaneous,692311000001106,34945,13040400,,1,,,,,,,potent,,
80943,locoid 0.1% ointment (lexon (uk) ltd),hydrocortisone butyrate,potent topical corticosteroids,cutaneous,1.62000110000e+16,1,13040400,,1,,,,,,,potent,,
34207,tridesilon 0.05% cream (lagap),desonide,potent topical corticosteroids,topical,1.09085001000e+17,12,13040400,,1,,,,,,,potent,,
8270,metosyn 0.05% scalp lotion (gp pharma),fluocinonide,potent topical corticosteroids,topical,1.88350010000e+16,3764,13040400,,1,,,,,,,potent,,
8627,fluclorolone acetonide 0.025%w/w cream,fluclorolone acetonide/propylene glycol/fatty alcohols,potent topical corticosteroids,topical,1.69965001000e+17,275,13040400,,1,,,,,,,potent,,
10732,triamcinolone acetonide ointment,triamcinolone acetonide,potent topical corticosteroids,topical,1.44885001000e+17,430,13040400,,1,,,,,,,potent,,
7844,fluocinolone acetonide 0.1%w/w ointment,fluocinolone acetonide,potent topical corticosteroids,topical,1.62835001000e+17,697,13040400,,1,,,,,,,potent,,
28359,fluclorolone acetonide 0.025%w/w ointment,fluclorolone acetonide/propylene glycol/fatty alcohols,potent topical corticosteroids,topical,1.69975001000e+17,32,13040400,,1,,,,,,,potent,,
29329,betamethasone 0.10% ointment (futuna ltd),betamethasone valerate,potent topical corticosteroids,cutaneous,1.04835001000e+17,251,13040400,,1,,,,,,,potent,,
4444,triamcinolone acetonide cream,triamcinolone acetonide,potent topical corticosteroids,topical,1.44875001000e+17,1491,13040400,,1,,,,,,,potent,,
47811,synalar forte cream (ici pharmaceuticals),fluocinolone acetonide,potent topical corticosteroids,topical,8.14350010000e+16,148,13040400,,1,,,,,,,potent,,
4251,topilar 0.025%w/w cream (bioglan laboratories ltd),fluclorolone acetonide/propylene glycol/fatty alcohols,potent topical corticosteroids,topical,7.64050010000e+16,2160,13040400,,1,,,,,,,potent,,
2958,metosyn ointment (gp pharma),fluocinonide,potent topical corticosteroids,cutaneous,1.88250010000e+16,38400,13040400,,1,,,,,,,potent,,
21469,diprosone duopack ointment (manufacturer unknown),betamethasone dipropionate,potent topical corticosteroids,topical,1.52885001000e+17,45,13040400,,1,,,,,,,potent,,
12473,topilar 0.025%w/w ointment (bioglan laboratories ltd),fluclorolone acetonide/propylene glycol/fatty alcohols,potent topical corticosteroids,topical,7.64250010000e+16,378,13040400,,1,,,,,,,potent,,
66397,mometasone 0.1% cream (auden mckenzie (pharma division) ltd),mometasone furoate,potent topical corticosteroids,cutaneous,2.13034110000e+16,2,13040400,,1,,,,,,,potent,,
1772,synalar cream (gp pharma),fluocinolone acetonide,potent topical corticosteroids,cutaneous,8.13950010000e+16,96245,13040400,,1,,,,,,,potent,,
10943,stiedex 0.25% oily cream (stiefel laboratories (uk) ltd),desoximetasone,potent topical corticosteroids,topical,1.09155001000e+17,8515,13040400,,1,,,,,,,potent,,
69350,temetex cream (roche products ltd),diflucortolone valerate,potent topical corticosteroids,cutaneous,3.08050010000e+16,1,13040400,,1,,,,,,,potent,,
63687,betamethasone 0.10% ointment (manx pharma ltd),betamethasone valerate,potent topical corticosteroids,cutaneous,1.62255001000e+17,155,13040400,,1,,,,,,,potent,,
67262,diprosalic 0.05%/3% ointment (waymade healthcare plc),betamethasone dipropionate/salicylic acid,potent topical corticosteroids,cutaneous,5358811000001101,971,13040400,,1,,,,,,,potent,,
12410,desoximetasone 0.25% oily cream,desoximetasone,potent topical corticosteroids,topical,1.09115001000e+17,1152,13040400,,1,,,,,,,potent,,
10411,fluocinonide 0.05% scalp lotion,fluocinonide,potent topical corticosteroids,topical,1.79835001000e+17,586,13040400,,1,,,,,,,potent,,
53408,betnovate 0.1% scalp application (lexon (uk) ltd),betamethasone valerate,potent topical corticosteroids,cutaneous,1.61415110000e+16,22,13040400,,1,,,,,,,potent,,
40973,betamethasone valerate 2.25mg medicated plasters,betamethasone valerate,potent topical corticosteroids,cutaneous,1.55371110000e+16,304,13040400,,1,,,,,,,potent,,
8927,preferid 0.025% cream (yamanouchi pharma ltd),budesonide,potent topical corticosteroids,topical,1.62555001000e+17,795,13040400,,1,,,,,,,potent,,
1341,propaderm 0.025% ointment (glaxosmithkline uk ltd),beclometasone dipropionate,potent topical corticosteroids,cutaneous,434111000001108,49642,13040400,,1,,,,,,,potent,,
60859,mometasone 0.1% ointment (auden mckenzie (pharma division) ltd),mometasone furoate,potent topical corticosteroids,cutaneous,2.13038110000e+16,1,13040400,,1,,,,,,,potent,,
52476,diprosalic 0.05%/2% scalp application (waymade healthcare plc),betamethasone dipropionate/salicylic acid,potent topical corticosteroids,cutaneous,1.05313110000e+16,276,13040400,,1,,,,,,,potent,,
57519,betnovate 0.1% ointment (dowelhurst ltd),betamethasone valerate,potent topical corticosteroids,cutaneous,5619411000001105,145,13040400,,1,,,,,,,potent,,
